class name;;Method name;;number of detected pattern;;method Declaration;;parameter;;number of occurrences;;occurrenceType;;unitOnwhichOccurrenceIsDetected;;commentFragment
java.awt.event.AdjustmentEvent;;<init>;;1;;public void <init>(java.awt.Adjustable, int, int, int)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i0 := @parameter1: int;;NullAllowed pattern detected param is  :r1
java.awt.event.AdjustmentEvent;;<init>;;1;;public void <init>(java.awt.Adjustable, int, int, int, boolean)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i0 := @parameter1: int;;NullAllowed pattern detected param is  :r1
java.awt.AWTEvent;;<init>;;1;;public void <init>(java.lang.Object, int)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i0 := @parameter1: int;;NullAllowed pattern detected param is  :r1
java.awt.AWTEvent;;setSource;;1;;public void setSource(java.lang.Object)
*;; * ;; * ;;*;;r1;;2
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$r6 = r0.<java.awt.AWTEvent: java.lang.Object source>;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;$z0 = r1 instanceof java.awt.Component;;NullAllowed pattern detected param is  :r1 it initialize local r2
java.awt.AlphaComposite;;createContext;;3;;public java.awt.CompositeContext createContext(java.awt.image.ColorModel, java.awt.image.ColorModel, java.awt.RenderingHints)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$r4 = new sun.java2d.SunCompositeContext;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.awt.image.ColorModel;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.awt.RenderingHints;;NullAllowed pattern detected param is  :r2
java.awt.image.ColorModel;;getRed;;1;;public int getRed(java.lang.Object)
*;; * ;; * ;;*;;r1;;4
*;;*;;*;;*;;*;;*;;NullAllowed for param;;z0 = 0;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r2 = (byte[]) $r6;;NullAllowed pattern detected param is  :r1 it initialize local $r6
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r3 = (short[]) $r7;;NullAllowed pattern detected param is  :r1 it initialize local $r7
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r4 = (int[]) $r8;;NullAllowed pattern detected param is  :r1 it initialize local $r8
java.awt.image.ColorModel;;getGreen;;1;;public int getGreen(java.lang.Object)
*;; * ;; * ;;*;;r1;;4
*;;*;;*;;*;;*;;*;;NullAllowed for param;;z0 = 0;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r2 = (byte[]) $r6;;NullAllowed pattern detected param is  :r1 it initialize local $r6
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r3 = (short[]) $r7;;NullAllowed pattern detected param is  :r1 it initialize local $r7
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r4 = (int[]) $r8;;NullAllowed pattern detected param is  :r1 it initialize local $r8
java.awt.image.ColorModel;;getBlue;;1;;public int getBlue(java.lang.Object)
*;; * ;; * ;;*;;r1;;4
*;;*;;*;;*;;*;;*;;NullAllowed for param;;z0 = 0;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r2 = (byte[]) $r6;;NullAllowed pattern detected param is  :r1 it initialize local $r6
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r3 = (short[]) $r7;;NullAllowed pattern detected param is  :r1 it initialize local $r7
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r4 = (int[]) $r8;;NullAllowed pattern detected param is  :r1 it initialize local $r8
java.awt.image.ColorModel;;getAlpha;;1;;public int getAlpha(java.lang.Object)
*;; * ;; * ;;*;;r1;;4
*;;*;;*;;*;;*;;*;;NullAllowed for param;;z0 = 0;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r2 = (byte[]) $r6;;NullAllowed pattern detected param is  :r1 it initialize local $r6
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r3 = (short[]) $r7;;NullAllowed pattern detected param is  :r1 it initialize local $r7
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r4 = (int[]) $r8;;NullAllowed pattern detected param is  :r1 it initialize local $r8
java.awt.image.ColorModel;;getRGB;;1;;public int getRGB(java.lang.Object)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$i0 = virtualinvoke r0.<java.awt.image.ColorModel: int getAlpha(java.lang.Object)>(r1);;NullAllowed pattern detected param is  :r1
java.awt.image.ColorModel;;getDataElements;;1;;public java.lang.Object getDataElements(int, java.lang.Object)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$r2 = new java.lang.UnsupportedOperationException;;NullAllowed pattern detected param is  :r1
java.awt.image.ColorModel;;getComponents;;1;;public int[] getComponents(int, int[], int)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i1 := @parameter2: int;;NullAllowed pattern detected param is  :r1
java.awt.image.ColorModel;;getComponents;;2;;public int[] getComponents(java.lang.Object, int[], int)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: int[];;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i0 := @parameter2: int;;NullAllowed pattern detected param is  :r2
java.awt.image.ColorModel;;getUnnormalizedComponents;;1;;public int[] getUnnormalizedComponents(float[], int, int[], int)
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i1 := @parameter3: int;;NullAllowed pattern detected param is  :r2
java.awt.image.ColorModel;;getNormalizedComponents;;1;;public float[] getNormalizedComponents(int[], int, float[], int)
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i1 := @parameter3: int;;NullAllowed pattern detected param is  :r2
java.awt.image.ColorModel;;getDataElement;;1;;public int getDataElement(int[], int)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i0 := @parameter1: int;;NullAllowed pattern detected param is  :r1
java.awt.image.ColorModel;;getDataElements;;2;;public java.lang.Object getDataElements(int[], int, java.lang.Object)
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$r3 = new java.lang.UnsupportedOperationException;;NullAllowed pattern detected param is  :r2
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i0 := @parameter1: int;;NullAllowed pattern detected param is  :r1
java.awt.image.ColorModel;;getDataElement;;1;;public int getDataElement(float[], int)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i0 := @parameter1: int;;NullAllowed pattern detected param is  :r1
java.awt.image.ColorModel;;getDataElements;;2;;public java.lang.Object getDataElements(float[], int, java.lang.Object)
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 = virtualinvoke r0.<java.awt.image.ColorModel: int[] getUnnormalizedComponents(float[],int,int[],int)>(r1, i0, null, 0);;NullAllowed pattern detected param is  :r2
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i0 := @parameter1: int;;NullAllowed pattern detected param is  :r1
java.awt.image.ColorModel;;getNormalizedComponents;;2;;public float[] getNormalizedComponents(java.lang.Object, float[], int)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: float[];;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;i0 := @parameter2: int;;NullAllowed pattern detected param is  :r2
java.awt.image.ColorModel;;coerceData;;1;;public java.awt.image.ColorModel coerceData(java.awt.image.WritableRaster, boolean)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;z0 := @parameter1: boolean;;NullAllowed pattern detected param is  :r1
java.awt.image.ColorModel;;isCompatibleRaster;;1;;public boolean isCompatibleRaster(java.awt.image.Raster)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$r2 = new java.lang.UnsupportedOperationException;;NullAllowed pattern detected param is  :r1
