class name;;Method name;;number of detected pattern;;method Declaration;;parameter;;number of occurrences;;occurrenceType;;unitOnwhichOccurrenceIsDetected;;commentFragment
Test1;;method0;;3;;protected void method0(java.lang.String, java.lang.String, java.lang.String, int[])
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r4 := @parameter3: int[];;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.String;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r2
Test1;;method1;;3;;public void method1(java.lang.String, java.lang.String, java.lang.String, java.lang.String[])
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r4 := @parameter3: java.lang.String[];;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.String;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r2
Test1;;method2;;3;;public void method2(java.lang.String, java.lang.String, java.lang.String, Test1)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r4 := @parameter3: Test1;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.String;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r2
Test1;;method3;;3;;public void method3(java.lang.String, java.lang.String, java.lang.String, Test1)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r4 := @parameter3: Test1;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.String;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r2
Test1;;method4;;3;;public void method4(java.lang.String, java.lang.String, java.lang.String)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$r4 = new Test1;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.String;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r2
Test1;;method5;;3;;public void method5(int, java.lang.String, java.lang.String, Test1) throws java.lang.Exception
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter3: Test1;;NullAllowed pattern detected param is  :r2
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;if r2 == null goto (branch);;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r1
Test1;;method6;;4;;public void method6(java.lang.String, java.lang.String, java.lang.String, Test1) throws java.lang.Exception
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r4 := @parameter3: Test1;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r4;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;if r3 != null goto $r9 = new java.lang.StringBuilder;;NullAllowed pattern detected param is  :r4
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.String;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r2
Test1;;method7;;3;;public void method7(java.lang.String, java.lang.String, java.lang.String, Test1) throws java.lang.Exception
*;; * ;; * ;;*;;r4;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;if r3 != null goto $r6 = new java.lang.StringBuilder;;NullAllowed pattern detected param is  :r4
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.String;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r2
Test1;;method8;;3;;public void method8(java.lang.String, java.lang.String, java.lang.String, Test1) throws java.lang.Exception
*;; * ;; * ;;*;;r4;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r5 = r3;;NullAllowed pattern detected param is  :r4
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.String;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r2
Test1;;method9;;3;;public void method9(java.lang.String, java.lang.String, java.lang.String) throws java.lang.Exception
*;; * ;; * ;;*;;r3;;2
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$r4 = <java.lang.System: java.io.PrintStream out>;;NullAllowed pattern detected param is  :r3
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;$r9 = <java.lang.System: java.io.PrintStream out>;;NullAllowed pattern detected param is  :r3 it initialize local r5
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.String;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r2
Test1;;method10;;3;;public void method10(java.lang.String, java.lang.String, java.lang.String) throws java.lang.Exception
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r5 = r0;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.String;;NullAllowed pattern detected param is  :r1
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.String;;NullAllowed pattern detected param is  :r2
Test1;;methodtest;;1;;public void methodtest(java.lang.String)
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;n0 = null;;NullAllowed pattern detected param is  :r1
Test1;;methodtest2;;1;;public void methodtest2(java.lang.String)
*;; * ;; * ;;*;;r1;;2
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 = r1;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;n0 = null;;NullAllowed pattern detected param is  :r1 it initialize local r2
Test1;;methodtest3;;1;;public void methodtest3(java.lang.String)
*;; * ;; * ;;*;;r1;;3
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 = r1;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;n1 = null;;NullAllowed pattern detected param is  :r1 it initialize local r2
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;if n1 != null goto r0.<Test1: java.lang.String f> = r1;;NullAllowed pattern detected param is  :r1 it initialize local r3
Test1;;methodtest04;;1;;public void methodtest04(java.lang.Object)
*;; * ;; * ;;*;;r1;;2
*;;*;;*;;*;;*;;*;;NullAllowed for param;;n0 = null;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;$z0 = r1 instanceof java.awt.Component;;NullAllowed pattern detected param is  :r1 it initialize local r4
Test1;;methodtest004;;1;;public void methodtest004(java.lang.Object, java.lang.Object)
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 = (java.awt.Component) r1;;NullAllowed pattern detected param is  :r2
Test1;;getRegistry;;2;;public static java.rmi.registry.Registry getRegistry(int, java.lang.String, java.rmi.server.RMIClientSocketFactory) throws java.rmi.RemoteException
*;; * ;; * ;;*;;r0;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r1 := @parameter2: java.rmi.server.RMIClientSocketFactory;;NullAllowed pattern detected param is  :r0
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;n0 = null;;NullAllowed pattern detected param is  :r1
Test1;;format;;2;;public final java.lang.StringBuffer format(java.lang.Object, java.lang.StringBuffer, java.text.FieldPosition)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$z0 = r1 instanceof java.sql.Date;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.text.FieldPosition;;NullAllowed pattern detected param is  :r2
Test1;;format2;;3;;public final java.lang.StringBuffer format2(java.lang.Object, java.lang.StringBuffer, java.text.FieldPosition)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$z0 = r1 instanceof java.sql.Date;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;2
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.StringBuffer;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;$r5 = virtualinvoke r0.<Test1: java.lang.StringBuffer format(java.lang.Object,java.lang.StringBuffer,java.text.FieldPosition)>($r4, r2, r3);;NullAllowed pattern detected param is  :r1 it initialize local $r4
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.text.FieldPosition;;NullAllowed pattern detected param is  :r2
Test1;;format3;;2;;public final java.lang.StringBuffer format3(java.lang.Object, java.lang.StringBuffer, java.text.FieldPosition)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$z0 = r1 instanceof java.lang.Number;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.text.FieldPosition;;NullAllowed pattern detected param is  :r2
Test1;;format4;;3;;public final java.lang.StringBuffer format4(java.lang.Object, java.lang.StringBuffer, java.text.FieldPosition)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$z0 = r1 instanceof java.sql.Date;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;2
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.StringBuffer;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;$r5 = virtualinvoke r0.<Test1: java.lang.StringBuffer format(java.lang.Object,java.lang.StringBuffer,java.text.FieldPosition)>($r4, r2, r3);;NullAllowed pattern detected param is  :r1 it initialize local $r4
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.text.FieldPosition;;NullAllowed pattern detected param is  :r2
Test1;;format5;;3;;public final java.lang.StringBuffer format5(java.lang.Object, java.lang.StringBuffer, java.text.FieldPosition)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$z0 = r1 instanceof java.sql.Date;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;2
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.StringBuffer;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;$r5 = virtualinvoke r0.<Test1: java.lang.StringBuffer format(java.lang.Object,java.lang.StringBuffer,java.text.FieldPosition)>($r4, r2, r3);;NullAllowed pattern detected param is  :r1 it initialize local $r4
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.text.FieldPosition;;NullAllowed pattern detected param is  :r2
Test1;;format6;;3;;public final java.lang.StringBuffer format6(java.lang.Object, java.lang.StringBuffer, java.text.FieldPosition)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$z0 = r1 instanceof java.sql.Date;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r1;;2
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.StringBuffer;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;$r5 = virtualinvoke r0.<Test1: java.lang.StringBuffer format(java.lang.Object,java.lang.StringBuffer,java.text.FieldPosition)>($r4, r2, r3);;NullAllowed pattern detected param is  :r1 it initialize local $r4
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.text.FieldPosition;;NullAllowed pattern detected param is  :r2
Test1;;format7;;4;;public void format7(java.lang.Object, java.lang.Object, java.lang.StringBuffer, java.text.FieldPosition)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r4 := @parameter3: java.text.FieldPosition;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r4;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r5 = (java.sql.Date) r1;;NullAllowed pattern detected param is  :r4
*;; * ;; * ;;*;;r1;;2
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r2 := @parameter1: java.lang.Object;;NullAllowed pattern detected param is  :r1
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;r7 = (java.sql.Date) r2;;NullAllowed pattern detected param is  :r1 it initialize local r5
*;; * ;; * ;;*;;r2;;2
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.lang.StringBuffer;;NullAllowed pattern detected param is  :r2
*;;*;;*;;*;;*;;*;;NullAllowed for local initialized from param;;$z0 = r1 instanceof java.sql.Date;;NullAllowed pattern detected param is  :r2 it initialize local r7
Test2TypeRestriction;;format;;2;;public final java.lang.StringBuffer format(java.lang.Object, java.lang.StringBuffer, java.text.FieldPosition)
*;; * ;; * ;;*;;r3;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;$z0 = r1 instanceof java.sql.Date;;NullAllowed pattern detected param is  :r3
*;; * ;; * ;;*;;r2;;1
*;;*;;*;;*;;*;;*;;NullAllowed for param;;r3 := @parameter2: java.text.FieldPosition;;NullAllowed pattern detected param is  :r2
